time,vehicle_id,vehicle_type,status,current_node_id,current_coords,energy_level,cargo_capacity,cargo_size,cargo_manifest
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Idle,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Halted,43.0,"(138.96, 67.17)",177.4450579293361,15,0,[]
0.0,100-15,Truck,Halted,43.0,"(138.96, 67.17)",177.4450579293361,15,1,"['1003_1-(43, 39)-1']"
0.0,100-15,Truck,En Route,,"(138.96, 67.17)",177.4450579293361,15,1,"['1003_1-(43, 39)-1']"
0.0,100-15,Truck,En Route,,"(138.96, 67.17)",177.4450579293361,15,2,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1']"
27.0,100-15,Truck,En Route,46.0,"(123.53, 55.88)",175.30745792933575,15,2,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1']"
27.0,100-15,Truck,En Route,46.0,"(123.53, 55.88)",175.30745792933575,15,2,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1']"
27.0,100-15,Truck,Halted,46.0,"(123.53, 55.88)",175.30745792933575,15,2,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1']"
27.0,100-15,Truck,Halted,46.0,"(123.53, 55.88)",175.30745792933575,15,5,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1015-(46, 7)-3']"
27.0,100-15,Truck,Halted,46.0,"(123.53, 55.88)",175.30745792933575,15,6,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1015-(46, 7)-3', '1005-(46, 59)-1']"
27.0,100-15,Truck,Halted,46.0,"(123.53, 55.88)",175.30745792933575,15,9,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1015-(46, 7)-3', '1005-(46, 59)-1', '1030-(46, 42)-3']"
27.0,100-15,Truck,Halted,46.0,"(123.53, 55.88)",175.30745792933575,15,10,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1015-(46, 7)-3', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1']"
27.0,100-15,Truck,En Route,,"(123.53, 55.88)",175.30745792933575,15,10,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1015-(46, 7)-3', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1']"
244.0,100-15,Truck,En Route,57.0,"(11.2, 159.81)",158.00665792933304,15,10,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1015-(46, 7)-3', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1']"
244.0,100-15,Truck,En Route,57.0,"(11.2, 159.81)",158.00665792933304,15,10,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1015-(46, 7)-3', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1']"
244.0,100-15,Truck,Halted,57.0,"(11.2, 159.81)",158.00665792933304,15,10,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1015-(46, 7)-3', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1']"
244.0,100-15,Truck,Halted,57.0,"(11.2, 159.81)",158.00665792933304,15,11,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1015-(46, 7)-3', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1027-(57, 7)-1']"
244.0,100-15,Truck,Halted,57.0,"(11.2, 159.81)",158.00665792933304,15,13,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1015-(46, 7)-3', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1027-(57, 7)-1', '1002-(57, 53)-2']"
244.0,100-15,Truck,Halted,57.0,"(11.2, 159.81)",158.00665792933304,15,14,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1015-(46, 7)-3', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1027-(57, 7)-1', '1002-(57, 53)-2', '1008-(57, 34)-1']"
244.0,100-15,Truck,Halted,57.0,"(11.2, 159.81)",158.00665792933304,15,15,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1015-(46, 7)-3', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1027-(57, 7)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
244.0,100-15,Truck,En Route,,"(11.2, 159.81)",158.00665792933304,15,15,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1015-(46, 7)-3', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1027-(57, 7)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
465.0,100-15,Truck,En Route,43.0,"(138.96, 67.17)",140.37465792933028,15,15,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1015-(46, 7)-3', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1027-(57, 7)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
465.0,100-15,Truck,En Route,43.0,"(138.96, 67.17)",140.37465792933028,15,15,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1015-(46, 7)-3', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1027-(57, 7)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
465.0,100-15,Truck,Halted,43.0,"(138.96, 67.17)",140.37465792933028,15,15,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1015-(46, 7)-3', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1027-(57, 7)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
466.0,100-15,Truck,En Route,,"(138.96, 67.17)",140.37465792933028,15,15,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1015-(46, 7)-3', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1027-(57, 7)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
602.0,100-15,Truck,En Route,7.0,"(12.36, 77.49)",129.42105792932858,15,15,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1015-(46, 7)-3', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1027-(57, 7)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
602.0,100-15,Truck,En Route,7.0,"(12.36, 77.49)",129.42105792932858,15,15,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1015-(46, 7)-3', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1027-(57, 7)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
602.0,100-15,Truck,Halted,7.0,"(12.36, 77.49)",129.42105792932858,15,15,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1015-(46, 7)-3', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1027-(57, 7)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
602.0,100-15,Truck,Halted,7.0,"(12.36, 77.49)",129.42105792932858,15,12,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1027-(57, 7)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
602.0,100-15,Truck,Halted,7.0,"(12.36, 77.49)",129.42105792932858,15,11,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
602.0,100-15,Truck,En Route,,"(12.36, 77.49)",129.42105792932858,15,11,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
648.0,100-15,Truck,En Route,39.0,"(31.19, 50.32)",125.74105792932842,15,11,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
648.0,100-15,Truck,En Route,39.0,"(31.19, 50.32)",125.74105792932842,15,11,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
648.0,100-15,Truck,Halted,39.0,"(31.19, 50.32)",125.74105792932842,15,11,"['1003_1-(43, 39)-1', '1025_1-(43, 19)-1', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
648.0,100-15,Truck,Halted,39.0,"(31.19, 50.32)",125.74105792932842,15,10,"['1025_1-(43, 19)-1', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
648.0,100-15,Truck,En Route,,"(31.19, 50.32)",125.74105792932842,15,10,"['1025_1-(43, 19)-1', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
681.0,100-15,Truck,En Route,59.0,"(24.21, 25.04)",123.16025792932848,15,10,"['1025_1-(43, 19)-1', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
681.0,100-15,Truck,En Route,59.0,"(24.21, 25.04)",123.16025792932848,15,10,"['1025_1-(43, 19)-1', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
681.0,100-15,Truck,Halted,59.0,"(24.21, 25.04)",123.16025792932848,15,10,"['1025_1-(43, 19)-1', '1005-(46, 59)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
681.0,100-15,Truck,Halted,59.0,"(24.21, 25.04)",123.16025792932848,15,9,"['1025_1-(43, 19)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
681.0,100-15,Truck,En Route,,"(24.21, 25.04)",123.16025792932848,15,9,"['1025_1-(43, 19)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
818.0,100-15,Truck,En Route,0.0,"(31.34, 154.74)",112.21385792932871,15,9,"['1025_1-(43, 19)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
818.0,100-15,Truck,En Route,0.0,"(31.34, 154.74)",112.21385792932871,15,9,"['1025_1-(43, 19)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
818.0,100-15,Truck,Halted,0.0,"(31.34, 154.74)",112.21385792932871,15,9,"['1025_1-(43, 19)-1', '1030-(46, 42)-3', '1029_1-(46, 0)-1', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
818.0,100-15,Truck,Halted,0.0,"(31.34, 154.74)",112.21385792932871,15,8,"['1025_1-(43, 19)-1', '1030-(46, 42)-3', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
818.0,100-15,Truck,En Route,,"(31.34, 154.74)",112.21385792932871,15,8,"['1025_1-(43, 19)-1', '1030-(46, 42)-3', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
1111.0,100-15,Truck,En Route,34.0,"(188.46, 19.0)",88.78505792932921,15,8,"['1025_1-(43, 19)-1', '1030-(46, 42)-3', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
1111.0,100-15,Truck,En Route,34.0,"(188.46, 19.0)",88.78505792932921,15,8,"['1025_1-(43, 19)-1', '1030-(46, 42)-3', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
1111.0,100-15,Truck,Halted,34.0,"(188.46, 19.0)",88.78505792932921,15,8,"['1025_1-(43, 19)-1', '1030-(46, 42)-3', '1002-(57, 53)-2', '1008-(57, 34)-1', '1001-(57, 28)-1']"
1111.0,100-15,Truck,Halted,34.0,"(188.46, 19.0)",88.78505792932921,15,7,"['1025_1-(43, 19)-1', '1030-(46, 42)-3', '1002-(57, 53)-2', '1001-(57, 28)-1']"
1111.0,100-15,Truck,En Route,,"(188.46, 19.0)",88.78505792932921,15,7,"['1025_1-(43, 19)-1', '1030-(46, 42)-3', '1002-(57, 53)-2', '1001-(57, 28)-1']"
1275.0,100-15,Truck,En Route,53.0,"(27.89, 16.55)",75.7434579293295,15,7,"['1025_1-(43, 19)-1', '1030-(46, 42)-3', '1002-(57, 53)-2', '1001-(57, 28)-1']"
1275.0,100-15,Truck,En Route,53.0,"(27.89, 16.55)",75.7434579293295,15,7,"['1025_1-(43, 19)-1', '1030-(46, 42)-3', '1002-(57, 53)-2', '1001-(57, 28)-1']"
1275.0,100-15,Truck,Halted,53.0,"(27.89, 16.55)",75.7434579293295,15,7,"['1025_1-(43, 19)-1', '1030-(46, 42)-3', '1002-(57, 53)-2', '1001-(57, 28)-1']"
1275.0,100-15,Truck,Halted,53.0,"(27.89, 16.55)",75.7434579293295,15,5,"['1025_1-(43, 19)-1', '1030-(46, 42)-3', '1001-(57, 28)-1']"
1275.0,100-15,Truck,En Route,,"(27.89, 16.55)",75.7434579293295,15,5,"['1025_1-(43, 19)-1', '1030-(46, 42)-3', '1001-(57, 28)-1']"
1520.0,100-15,Truck,En Route,28.0,"(156.23, 132.73)",56.18185792932991,15,5,"['1025_1-(43, 19)-1', '1030-(46, 42)-3', '1001-(57, 28)-1']"
1520.0,100-15,Truck,En Route,28.0,"(156.23, 132.73)",56.18185792932991,15,5,"['1025_1-(43, 19)-1', '1030-(46, 42)-3', '1001-(57, 28)-1']"
1520.0,100-15,Truck,Halted,28.0,"(156.23, 132.73)",56.18185792932991,15,5,"['1025_1-(43, 19)-1', '1030-(46, 42)-3', '1001-(57, 28)-1']"
1520.0,100-15,Truck,Halted,28.0,"(156.23, 132.73)",56.18185792932991,15,4,"['1025_1-(43, 19)-1', '1030-(46, 42)-3']"
1520.0,100-15,Truck,En Route,,"(156.23, 132.73)",56.18185792932991,15,4,"['1025_1-(43, 19)-1', '1030-(46, 42)-3']"
1656.0,100-15,Truck,En Route,42.0,"(124.58, 28.77)",45.33305792933014,15,4,"['1025_1-(43, 19)-1', '1030-(46, 42)-3']"
1656.0,100-15,Truck,En Route,42.0,"(124.58, 28.77)",45.33305792933014,15,4,"['1025_1-(43, 19)-1', '1030-(46, 42)-3']"
1656.0,100-15,Truck,Halted,42.0,"(124.58, 28.77)",45.33305792933014,15,4,"['1025_1-(43, 19)-1', '1030-(46, 42)-3']"
1656.0,100-15,Truck,Halted,42.0,"(124.58, 28.77)",45.33305792933014,15,1,"['1025_1-(43, 19)-1']"
1656.0,100-15,Truck,En Route,,"(124.58, 28.77)",45.33305792933014,15,1,"['1025_1-(43, 19)-1']"
1787.0,100-15,Truck,En Route,19.0,"(162.15, 121.89)",34.87785792933036,15,1,"['1025_1-(43, 19)-1']"
1787.0,100-15,Truck,En Route,19.0,"(162.15, 121.89)",34.87785792933036,15,1,"['1025_1-(43, 19)-1']"
1787.0,100-15,Truck,Halted,19.0,"(162.15, 121.89)",34.87785792933036,15,1,"['1025_1-(43, 19)-1']"
1787.0,100-15,Truck,Halted,19.0,"(162.15, 121.89)",34.87785792933036,15,0,[]
1787.0,100-15,Truck,Idle,19.0,"(162.15, 121.89)",34.87785792933036,15,0,[]
1865.0,100-15,Truck,Returned,43.0,"(138.96, 67.17)",34.87785792933036,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Idle,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Halted,46.0,"(123.53, 55.88)",133.66523785902115,15,0,[]
0.0,101-15,Truck,Halted,46.0,"(123.53, 55.88)",133.66523785902115,15,1,"['1012_1-(46, 19)-1']"
0.0,101-15,Truck,En Route,,"(123.53, 55.88)",133.66523785902115,15,1,"['1012_1-(46, 19)-1']"
27.0,101-15,Truck,En Route,43.0,"(138.96, 67.17)",131.5276378590208,15,1,"['1012_1-(46, 19)-1']"
27.0,101-15,Truck,En Route,43.0,"(138.96, 67.17)",131.5276378590208,15,1,"['1012_1-(46, 19)-1']"
27.0,101-15,Truck,Halted,43.0,"(138.96, 67.17)",131.5276378590208,15,1,"['1012_1-(46, 19)-1']"
27.0,101-15,Truck,Halted,43.0,"(138.96, 67.17)",131.5276378590208,15,4,"['1012_1-(46, 19)-1', '1007-(43, 4)-3']"
27.0,101-15,Truck,Halted,43.0,"(138.96, 67.17)",131.5276378590208,15,5,"['1012_1-(46, 19)-1', '1007-(43, 4)-3', '1017_1-(43, 27)-1']"
27.0,101-15,Truck,Halted,43.0,"(138.96, 67.17)",131.5276378590208,15,6,"['1012_1-(46, 19)-1', '1007-(43, 4)-3', '1017_1-(43, 27)-1', '1021-(43, 58)-1']"
27.0,101-15,Truck,Halted,43.0,"(138.96, 67.17)",131.5276378590208,15,7,"['1012_1-(46, 19)-1', '1007-(43, 4)-3', '1017_1-(43, 27)-1', '1021-(43, 58)-1', '1033_1-(43, 0)-1']"
27.0,101-15,Truck,Halted,43.0,"(138.96, 67.17)",131.5276378590208,15,9,"['1012_1-(46, 19)-1', '1007-(43, 4)-3', '1017_1-(43, 27)-1', '1021-(43, 58)-1', '1033_1-(43, 0)-1', '1014-(43, 29)-2']"
27.0,101-15,Truck,En Route,,"(138.96, 67.17)",131.5276378590208,15,9,"['1012_1-(46, 19)-1', '1007-(43, 4)-3', '1017_1-(43, 27)-1', '1021-(43, 58)-1', '1033_1-(43, 0)-1', '1014-(43, 29)-2']"
248.0,101-15,Truck,En Route,57.0,"(11.2, 159.81)",113.89563785902057,15,9,"['1012_1-(46, 19)-1', '1007-(43, 4)-3', '1017_1-(43, 27)-1', '1021-(43, 58)-1', '1033_1-(43, 0)-1', '1014-(43, 29)-2']"
248.0,101-15,Truck,En Route,57.0,"(11.2, 159.81)",113.89563785902057,15,9,"['1012_1-(46, 19)-1', '1007-(43, 4)-3', '1017_1-(43, 27)-1', '1021-(43, 58)-1', '1033_1-(43, 0)-1', '1014-(43, 29)-2']"
248.0,101-15,Truck,Halted,57.0,"(11.2, 159.81)",113.89563785902057,15,9,"['1012_1-(46, 19)-1', '1007-(43, 4)-3', '1017_1-(43, 27)-1', '1021-(43, 58)-1', '1033_1-(43, 0)-1', '1014-(43, 29)-2']"
248.0,101-15,Truck,Halted,57.0,"(11.2, 159.81)",113.89563785902057,15,10,"['1012_1-(46, 19)-1', '1007-(43, 4)-3', '1017_1-(43, 27)-1', '1021-(43, 58)-1', '1033_1-(43, 0)-1', '1014-(43, 29)-2', '1018_1-(57, 47)-1']"
